0,1,2,3,4,5,6,7,8,9
0.08665893,0.06843601,0.11117555,0.19619589,0.08865503,0.09260102,0.09301441,0.09094624,0.10537057,0.06694613
0.083900064,0.064733714,0.112864725,0.20981045,0.08543636,0.09376935,0.091505475,0.088266075,0.10545538,0.06425879
0.080708496,0.06117983,0.1146585,0.22304845,0.08199583,0.094945945,0.089900926,0.085713975,0.105946854,0.06190166
0.07761495,0.057983164,0.11576217,0.23646542,0.07903776,0.09633456,0.08820716,0.083074026,0.10592833,0.059592493
0.073827714,0.054623246,0.117036976,0.25052074,0.07586895,0.09786761,0.08609791,0.080309734,0.10653911,0.05730791
0.0701211,0.05118486,0.11731255,0.26644978,0.072597966,0.09918606,0.08357402,0.07771192,0.106846124,0.055015463
0.06639744,0.048082195,0.1174089,0.28210342,0.06924025,0.100935295,0.081541434,0.07475049,0.10641798,0.053123083
0.0634419,0.045389872,0.1169438,0.2979574,0.06607003,0.10190891,0.07880088,0.07214823,0.10620808,0.05113024
0.059913903,0.042612445,0.1170338,0.31346327,0.06341156,0.10308744,0.07606398,0.06939879,0.10568418,0.04933032
0.05704701,0.040266886,0.11530818,0.3297499,0.06031781,0.103720345,0.073731616,0.06632583,0.10588886,0.04764414
0.0537026,0.03792027,0.114036545,0.3459366,0.05773893,0.10504264,0.07089164,0.063410655,0.105314344,0.04600532
0.051297422,0.036035474,0.11267353,0.3608584,0.055143222,0.10538651,0.067879625,0.061103743,0.10519335,0.04442895
0.048758738,0.03439122,0.11114339,0.3757318,0.052652027,0.105496295,0.065472834,0.058580063,0.104854815,0.04291901
0.04623305,0.032761212,0.109307565,0.39005104,0.05050205,0.106389344,0.06251838,0.0567009,0.103639156,0.041897923
0.04372183,0.031120157,0.1064951,0.40590468,0.048044726,0.106781475,0.059808146,0.0539282,0.10336267,0.040833786
0.04186326,0.02984873,0.10446117,0.41997835,0.046093848,0.10620728,0.05756567,0.051652968,0.10284525,0.039484043
0.03998255,0.028551118,0.10290934,0.43144947,0.0440416,0.10661181,0.05508127,0.05005511,0.10264524,0.038672406
0.03775537,0.02735615,0.10012488,0.44532531,0.042187404,0.107012965,0.052604586,0.04802124,0.10207983,0.037531916
0.036055136,0.026528416,0.09769137,0.45824394,0.0404728,0.106648706,0.049971297,0.046526894,0.10107892,0.036781978
0.03453731,0.025643991,0.09520765,0.4706694,0.03892311,0.10600439,0.047793627,0.045398783,0.0999962,0.035825137
0.033113535,0.024753585,0.09254004,0.48248017,0.037363634,0.105854146,0.045480315,0.043525755,0.09960908,0.03527876
0.03163062,0.023820963,0.08995798,0.49506155,0.03559924,0.10471145,0.043577336,0.04194936,0.09923849,0.034452356
0.03033417,0.022954393,0.087900065,0.5063959,0.034291934,0.10419245,0.041424617,0.04050795,0.09804336,0.03395522
0.028835963,0.022256497,0.08534012,0.51837057,0.03303861,0.103210025,0.039579775,0.039466325,0.096760355,0.033142183
0.027885308,0.02177498,0.08397858,0.5268688,0.03168057,0.102154225,0.037673242,0.038701653,0.09647443,0.032808032
0.026579715,0.021041883,0.081683084,0.53756607,0.030531215,0.10177591,0.035779532,0.037042927,0.09589086,0.032108214
0.02544062,0.02055428,0.079694256,0.5472753,0.029589955,0.101019084,0.034342416,0.036046904,0.09450389,0.031533137
0.024551414,0.019963259,0.0772394,0.5579102,0.028370664,0.099590875,0.033013258,0.035034362,0.09328105,0.031045118
0.023552181,0.019373547,0.075951576,0.56626993,0.027335811,0.09919757,0.031399015,0.034058206,0.09220522,0.030656278
0.022821989,0.01893711,0.07387899,0.5754137,0.0265773,0.09776474,0.029959787,0.033309307,0.091323875,0.030013675
0.021797478,0.018380683,0.07235871,0.58518904,0.025330951,0.09638598,0.028300924,0.032118905,0.09047708,0.02965999
0.02090298,0.018033825,0.07065592,0.5947653,0.024484094,0.09455804,0.027193788,0.031223487,0.08890131,0.029281868
0.020109335,0.017713824,0.069058165,0.6015616,0.023876527,0.09410656,0.02627485,0.030814242,0.08767684,0.028808434
0.019508634,0.017404659,0.067517444,0.6087892,0.0231047,0.093126856,0.025118072,0.029944617,0.086998515,0.028486647
0.018754635,0.01702123,0.06638743,0.6173589,0.022140685,0.09076404,0.024111256,0.029112797,0.08621008,0.028137645
0.018097859,0.016685296,0.06474761,0.6238229,0.021618107,0.09066246,0.02312353,0.028507,0.08495519,0.027780427
0.017727617,0.016449295,0.063605644,0.6299568,0.020820742,0.08916106,0.022190196,0.027842775,0.08464717,0.02759969
0.017012158,0.0161922,0.062319636,0.6364539,0.020214038,0.087692216,0.021387774,0.02735556,0.084287174,0.02708726
0.016326007,0.015974991,0.061920937,0.6436249,0.01965799,0.08613693,0.020455353,0.026593048,0.08256588,0.026742725
0.01587621,0.01573234,0.060333487,0.6496655,0.01900958,0.08517427,0.019839691,0.026155462,0.08157031,0.026643958
0.015434195,0.01555866,0.059703223,0.65371305,0.018442653,0.085248634,0.019122722,0.025593521,0.08086338,0.026319955
0.014907914,0.0152881555,0.05802486,0.6614721,0.017859628,0.08345765,0.01829153,0.025149165,0.079686604,0.025863461
0.01445865,0.015033112,0.057012297,0.6680336,0.017304832,0.082231715,0.017627506,0.024545018,0.07826061,0.025492981
0.014254808,0.014863446,0.056499407,0.67150635,0.016894886,0.081253275,0.016964197,0.024018731,0.078636065,0.025107801
0.013727184,0.014585463,0.055960737,0.6777076,0.016403824,0.079678744,0.016541408,0.02349316,0.076959975,0.02494285
0.013292794,0.014330397,0.054936167,0.68228155,0.015931947,0.07868806,0.015924051,0.023296595,0.07661765,0.024701957
0.012841448,0.0140287625,0.054614335,0.6869298,0.015360469,0.07765612,0.015539643,0.022578878,0.075990595,0.024459988
0.012447937,0.013789743,0.05321857,0.6933267,0.014771204,0.07656366,0.014933315,0.022032393,0.07464229,0.024273682
0.012143842,0.013663573,0.05200934,0.6984942,0.014496198,0.07506725,0.014414185,0.02170078,0.07388326,0.02412752
0.011853887,0.013507437,0.0512752,0.7013669,0.014089186,0.07488499,0.014146685,0.021297347,0.073502846,0.024075126
0.011587876,0.013392119,0.050579876,0.7055917,0.013646373,0.07416338,0.013736324,0.021292154,0.07212782,0.023882665
0.0113096805,0.013287287,0.04962996,0.7105118,0.013241212,0.073270455,0.013286625,0.02091723,0.070933774,0.023612313
0.011138346,0.01320535,0.049275286,0.71337044,0.012965428,0.07231922,0.01297009,0.020725165,0.070657656,0.023372296
0.010710717,0.013082761,0.04905571,0.71712047,0.012511556,0.07100982,0.012665133,0.020307036,0.07038976,0.023146322
0.010637716,0.013005238,0.048296694,0.71959364,0.012343228,0.07098481,0.012234135,0.020123994,0.069855064,0.022926891
0.01035808,0.012769905,0.047157727,0.72540087,0.011975305,0.0693439,0.011757396,0.019753356,0.068929225,0.022555387
0.010092381,0.012550994,0.04724793,0.72824097,0.011665644,0.06872509,0.011475535,0.019467397,0.06803168,0.022502381
0.009950377,0.0125567075,0.046563707,0.73059905,0.011488958,0.06794601,0.0112747615,0.019565513,0.06758211,0.02247248
0.009627401,0.012401901,0.04605066,0.73396564,0.011084407,0.06728935,0.010887964,0.018896665,0.06750867,0.022286486
0.009429552,0.012188508,0.045284875,0.73890096,0.010726765,0.066452414,0.0104951495,0.018685143,0.06585078,0.021985272
0.009295644,0.012061191,0.045202874,0.7407479,0.010618074,0.06551466,0.010366329,0.018459935,0.065858446,0.021873944
0.009221363,0.011963272,0.04465001,0.743976,0.010389527,0.06424749,0.010106331,0.018307136,0.06547029,0.021669041
0.008979879,0.011871841,0.044002336,0.74780333,0.010085149,0.063609496,0.009742196,0.01789086,0.06444824,0.021567434
0.008811755,0.011799533,0.04379173,0.7497141,0.009852042,0.063206516,0.009597306,0.017803129,0.06387113,0.021553585
0.0086159,0.011680808,0.043692134,0.7516381,0.009641204,0.06352244,0.009291131,0.017614296,0.06301979,0.021283256
0.008456685,0.0115843145,0.043046635,0.75492907,0.00938039,0.062509894,0.009014795,0.017393844,0.062646225,0.021038296
0.008247765,0.011440864,0.04245337,0.7586429,0.009103405,0.060814586,0.00886205,0.017078059,0.06250323,0.020852208
0.008069726,0.011267475,0.041608144,0.7618926,0.008784932,0.060162157,0.008654535,0.016847437,0.062084276,0.020628184
0.007942564,0.011112729,0.04148321,0.76460886,0.008632826,0.05941587,0.008480232,0.016715039,0.061116625,0.020491648
0.007838452,0.011124037,0.041440275,0.7655636,0.008532219,0.05939839,0.00837631,0.016514452,0.060940094,0.020269938
0.007738096,0.010998173,0.04109741,0.7678842,0.008318555,0.058949053,0.008085811,0.016395276,0.06040568,0.020128077
0.007779854,0.01098585,0.041126393,0.76889014,0.008188373,0.05869613,0.007922868,0.016387247,0.059811167,0.020210963
0.0076471246,0.010816679,0.040775806,0.7711486,0.00795137,0.058223233,0.0077733495,0.01626872,0.059475165,0.019919673
0.0074914126,0.010749187,0.04043845,0.77371013,0.00780722,0.05812649,0.0075727645,0.015978798,0.058395308,0.019730587
0.007363404,0.010602611,0.04007801,0.7760569,0.0075533213,0.05692972,0.0072926776,0.01585349,0.05888937,0.019379746
0.007199081,0.010519875,0.040149484,0.77690125,0.0074001737,0.0564095,0.007178105,0.015728338,0.059009522,0.01950375
0.0071353237,0.010567919,0.03958904,0.7793762,0.0073773693,0.05579053,0.007103532,0.01571549,0.058016185,0.01932759
0.007037415,0.010445068,0.03937029,0.7815897,0.0072096335,0.055545572,0.006956283,0.015558642,0.057001725,0.019285144
0.0070114722,0.010466722,0.039464533,0.7822674,0.007185576,0.055126123,0.0068441536,0.015459265,0.056976788,0.019197531
0.006803523,0.010259404,0.038613267,0.78649557,0.006850687,0.05417174,0.0066297343,0.015217499,0.056087255,0.018869828
0.006770805,0.010214664,0.038480856,0.7868644,0.006790589,0.053955,0.006511445,0.015197731,0.05632746,0.018887281
0.006809259,0.010176502,0.03809104,0.7876597,0.0067403633,0.053832825,0.006307209,0.014959798,0.056560475,0.018862754
