0,1,2,3,4,5,6,7,8,9
0.1112902,0.053015217,0.13211887,0.19801655,0.06533073,0.11204153,0.0851154,0.07046022,0.101334676,0.07127662
0.10757526,0.05147022,0.1338367,0.20878829,0.06264043,0.11320237,0.0831048,0.06879029,0.10110848,0.069483206
0.10355082,0.04990716,0.13585865,0.2200385,0.059889328,0.114676334,0.08085327,0.06711038,0.100662895,0.0674527
0.09931963,0.048398636,0.13734843,0.23261513,0.056874584,0.11547497,0.07861227,0.06523006,0.10048601,0.06564012
0.09531115,0.046890564,0.13821854,0.24534157,0.054196183,0.116225146,0.07626958,0.063454166,0.100311294,0.063782044
0.091191486,0.04541335,0.13888356,0.25851268,0.051311675,0.11714943,0.07376421,0.0616272,0.100072175,0.062074378
0.08681862,0.043959375,0.1393646,0.27183646,0.0487862,0.11800595,0.071493335,0.059999987,0.09937369,0.060362015
0.08266429,0.042469222,0.1395516,0.28579435,0.04615669,0.118517585,0.06889324,0.058135908,0.09933077,0.058486164
0.07855492,0.040947154,0.13944551,0.30026945,0.043510478,0.119075134,0.066492364,0.05639087,0.09869711,0.056616943
0.074491315,0.039556127,0.13937609,0.31385893,0.041161492,0.11973308,0.06414191,0.054705657,0.09808791,0.054887306
0.07070443,0.038189527,0.13844813,0.32826766,0.038992472,0.12011328,0.061757937,0.053031,0.0974274,0.053068317
0.06648373,0.036708023,0.1369515,0.34371567,0.03678184,0.12053742,0.059202205,0.05125385,0.09686936,0.05149618
0.06277415,0.03540146,0.13551451,0.35773578,0.034842294,0.12078704,0.056642074,0.0498981,0.09651705,0.04988774
0.058901943,0.033850998,0.13425137,0.37244713,0.032738373,0.1208036,0.05456988,0.048279047,0.09576014,0.048397478
0.0552001,0.032549765,0.13212705,0.38758746,0.030892342,0.12062153,0.0522479,0.046672758,0.09536776,0.046733502
0.05183901,0.031243732,0.13004266,0.40196526,0.029154234,0.12018433,0.050048288,0.045285616,0.09481946,0.045417435
0.049158048,0.030227087,0.12768723,0.4149589,0.027641946,0.11981175,0.048089754,0.04396701,0.09418663,0.04427148
0.046072647,0.028947433,0.12572914,0.4283982,0.026088659,0.11912431,0.046288945,0.04263994,0.09367243,0.04303859
0.043263778,0.02779054,0.12358459,0.44187623,0.024643578,0.11839086,0.044236425,0.041237693,0.093073234,0.041903414
0.04083688,0.02680643,0.12136703,0.4542304,0.023334267,0.117784165,0.042233452,0.040065754,0.09251429,0.040827397
0.038165767,0.025707603,0.11887969,0.4678005,0.022026315,0.116617255,0.040625285,0.038886677,0.091600485,0.039690834
0.035919547,0.024730606,0.11650402,0.4798648,0.020894079,0.11567179,0.038972314,0.037666272,0.09110345,0.038672917
0.03381566,0.02378926,0.11429844,0.49131912,0.019840615,0.11470141,0.037390824,0.036647703,0.09048635,0.03771058
0.03211285,0.02297211,0.111939736,0.50130403,0.018852241,0.11470222,0.035876065,0.035708286,0.089797184,0.036735438
0.030283893,0.022129713,0.10985305,0.51219803,0.017923659,0.113458,0.034414645,0.0347428,0.08910387,0.035892397
0.028588803,0.02152545,0.10741706,0.5211183,0.017161794,0.11313787,0.03320284,0.034077503,0.08861673,0.03515385
0.027205817,0.020804903,0.10598079,0.52927655,0.016347852,0.112827756,0.031949215,0.033358097,0.08785485,0.03439431
0.02559099,0.020044355,0.103220634,0.5402718,0.015526989,0.11123203,0.030672764,0.032351878,0.08719094,0.033897832
0.024384322,0.019387405,0.10067186,0.5493687,0.0148845,0.11014522,0.029441703,0.031536546,0.08690784,0.033272024
0.023042284,0.018744301,0.098209076,0.55895627,0.014159346,0.109496415,0.028474288,0.030824916,0.0857721,0.032321125
0.021849874,0.018156923,0.09520194,0.56911725,0.0135973515,0.108163774,0.027231269,0.02997734,0.08490034,0.031803787
0.020778175,0.01750623,0.09376482,0.5762127,0.013005435,0.10740578,0.026142871,0.029191755,0.084650375,0.031341705
0.019748837,0.016937837,0.09172074,0.5836386,0.012491796,0.106511414,0.025264597,0.028720377,0.084235005,0.030730363
0.019034164,0.016554886,0.08954586,0.59126455,0.012097736,0.10467939,0.024298871,0.028174082,0.08399079,0.030360112
0.01797337,0.015881533,0.08730821,0.60049003,0.011483342,0.10323889,0.023107609,0.027566228,0.08317587,0.029775083
0.017191606,0.015459523,0.085766055,0.60753226,0.01106751,0.101936236,0.022417398,0.026923494,0.08234954,0.02935625
0.016546775,0.015128702,0.084545724,0.6141585,0.010615187,0.100694805,0.02145054,0.026463997,0.08154472,0.028851165
0.015780807,0.014748462,0.082432054,0.62097055,0.010217478,0.10001364,0.02064123,0.025827872,0.08091486,0.02845272
0.015229287,0.014291677,0.0811193,0.62590426,0.0098503195,0.099627495,0.019992746,0.025399862,0.08052651,0.028059004
0.014581152,0.013874462,0.07972484,0.6319854,0.009557475,0.09879618,0.01922277,0.024969231,0.079742864,0.0275458
0.014037425,0.013530639,0.07846854,0.6367423,0.009204738,0.09820383,0.018506484,0.024538966,0.07948525,0.027281957
0.013512675,0.013233607,0.07663441,0.6428786,0.008892447,0.09682399,0.018000368,0.024113392,0.07901856,0.026891457
0.013025064,0.01282564,0.07501438,0.6478772,0.008606303,0.09610041,0.0174806,0.02377409,0.078715675,0.026581028
0.012541064,0.012462481,0.07365503,0.6531299,0.008274917,0.09521538,0.016955527,0.023367243,0.07811108,0.026287902
0.012045841,0.012153122,0.07267288,0.6586394,0.008019002,0.09356355,0.016327787,0.022891905,0.07769779,0.025988529
0.011620479,0.011711968,0.07117396,0.66480047,0.007712278,0.09250616,0.015708135,0.022549978,0.07667659,0.025540344
0.011264676,0.011525826,0.06980741,0.66894895,0.007528253,0.09189929,0.015238692,0.022195498,0.07624733,0.025344765
0.010901707,0.011171958,0.0689356,0.67250764,0.007284837,0.09161619,0.014688113,0.021907438,0.075890504,0.025096014
0.010626501,0.010907287,0.06764782,0.6775652,0.007063842,0.09066385,0.01422725,0.021525204,0.074993305,0.024779411
0.010297014,0.010637941,0.067022435,0.68150985,0.006842181,0.089791596,0.01383304,0.02123817,0.074241444,0.024585826
0.010041207,0.010456738,0.065566815,0.685856,0.0066450955,0.08869475,0.013380254,0.020944372,0.073995516,0.02441869
0.009756246,0.010203109,0.06513145,0.6895519,0.0064170044,0.08753187,0.012978006,0.020636568,0.07368918,0.024104582
0.009521077,0.00999077,0.06403927,0.6933277,0.0062047844,0.08724733,0.012563771,0.020417744,0.07285286,0.023835165
0.009211337,0.009699226,0.0625871,0.6982474,0.006030328,0.086343125,0.012078245,0.0201626,0.07218864,0.023452478
0.00899406,0.009616384,0.061680384,0.7021431,0.005876235,0.085097216,0.011699078,0.019837141,0.07169757,0.02335906
0.008735151,0.009338205,0.060948975,0.7049209,0.0057039396,0.08472274,0.011364991,0.019665018,0.071529575,0.023070792
0.008553521,0.009132744,0.060132552,0.7079888,0.0055461065,0.08408187,0.011084195,0.019416234,0.07110477,0.022958737
0.008245892,0.008905057,0.059543166,0.7114211,0.0053852573,0.08365315,0.01066058,0.019128963,0.07049455,0.022562804
0.008132232,0.008719063,0.05900825,0.7136982,0.0052957973,0.083391525,0.010397696,0.019039743,0.0700404,0.022277353
0.008007849,0.0085302135,0.0582583,0.7169032,0.005176369,0.08240241,0.010050012,0.01882261,0.06975799,0.022091385
0.007877602,0.008361509,0.0573528,0.71974355,0.0050420472,0.08207078,0.009803748,0.01857146,0.06931562,0.021860939
0.007749479,0.008285252,0.056825716,0.72342,0.004936813,0.08035254,0.00956793,0.018328711,0.06880843,0.021724908
0.007493335,0.00814762,0.0560742,0.72671866,0.0048423624,0.07953506,0.009266347,0.018071031,0.068242624,0.02160903
0.007396812,0.007960127,0.05530309,0.7290794,0.0047223964,0.07923652,0.009048606,0.017839754,0.06796418,0.02144911
0.0072293067,0.007800883,0.05520195,0.73168623,0.004599729,0.07832212,0.008732797,0.017705042,0.06748641,0.021235483
0.007049577,0.0076903016,0.054926522,0.7339223,0.004503779,0.07773278,0.008467811,0.017577035,0.06699254,0.021137357
0.0069050766,0.0074768937,0.05464864,0.7357933,0.004382442,0.07774376,0.008249897,0.017346298,0.066484466,0.020968951
0.0067210216,0.0073445486,0.053993024,0.7392199,0.004307319,0.07633548,0.00800117,0.017173937,0.0661495,0.020754121
0.006678097,0.0072331703,0.053139254,0.74212515,0.0042024106,0.07558058,0.007792194,0.01703,0.06571572,0.020502584
0.0065167015,0.007048136,0.052862488,0.7452604,0.0040451568,0.074697696,0.00750603,0.016853686,0.064913094,0.020296788
0.006386327,0.006921365,0.05208909,0.74809825,0.003975152,0.074182,0.0072725876,0.016704842,0.06429032,0.02007977
0.0063619,0.006829191,0.05177486,0.7498856,0.003911889,0.07336769,0.0071550566,0.016528428,0.0640877,0.020097366
0.006160169,0.006700799,0.051737633,0.75136185,0.0038512559,0.073373996,0.006935936,0.016360885,0.063753374,0.019763615
0.0060326676,0.006510602,0.051023427,0.754116,0.0037367472,0.07291025,0.006780908,0.016181448,0.06319484,0.019512804
0.00589585,0.00639342,0.05102201,0.7549503,0.0036519684,0.07353525,0.006554772,0.016027471,0.062616535,0.019352764
0.005848024,0.006333368,0.050828014,0.75683445,0.0035903344,0.07263655,0.0063603357,0.015974034,0.06233398,0.019261865
0.0058044014,0.006258265,0.050054666,0.7597632,0.003525159,0.071614645,0.0061992113,0.0157832,0.061800238,0.019197794
0.005776798,0.006148902,0.049641453,0.76260257,0.0034586345,0.070277594,0.006040305,0.015672969,0.061240863,0.019139832
0.005650012,0.0059831818,0.04972868,0.76378024,0.0033734762,0.070773564,0.005848308,0.01552318,0.06053968,0.018799944
0.0056057707,0.0059260787,0.048929658,0.766524,0.003312232,0.069602795,0.0057192226,0.015402485,0.06027846,0.018699314
0.005480791,0.0057843383,0.04869962,0.76775366,0.003223685,0.06922204,0.005576415,0.015373193,0.060402825,0.018483637
0.005470165,0.0057110586,0.047724064,0.77011895,0.0031888012,0.06882528,0.005368534,0.015267835,0.06001555,0.018309452
0.0054334975,0.0056461287,0.04745598,0.7723101,0.0031729643,0.06773843,0.005283714,0.015120135,0.059706103,0.018133027
0.0053479113,0.0055750306,0.047388952,0.77313954,0.0031081913,0.06781983,0.005169654,0.014933359,0.059492923,0.018024463
0.005299689,0.0054877703,0.047170516,0.7745188,0.0030407978,0.067784585,0.005069099,0.014861941,0.058829762,0.017937329
0.005253283,0.005449401,0.04712979,0.7754246,0.0029990282,0.06775446,0.004855322,0.014705877,0.05861003,0.017818136
0.0052278345,0.005446835,0.04677824,0.77725625,0.0029649881,0.06695478,0.0047579617,0.014713708,0.05824347,0.017655995
0.0050798925,0.0052877106,0.04621321,0.7792382,0.0028959226,0.06664295,0.0045813615,0.014588666,0.058005076,0.017466899
0.0050112847,0.0052096955,0.045822073,0.7814813,0.0028599484,0.06587562,0.004503291,0.0145266345,0.057484906,0.017225709
0.0049094995,0.0051204376,0.045971822,0.78270525,0.0027880487,0.0652933,0.0044424934,0.01442086,0.057242293,0.017105704
0.0048990753,0.005068181,0.045453493,0.78450036,0.0027335642,0.06466532,0.004325765,0.014416237,0.056943163,0.016995076
0.004794463,0.0049316147,0.04498585,0.7864557,0.002674775,0.06451338,0.0041992352,0.014202133,0.056389768,0.016852645
0.0047135693,0.004853546,0.04519497,0.7877463,0.002620615,0.06392826,0.00409203,0.014139213,0.055912405,0.01679921
0.0047007473,0.0048350953,0.044878203,0.7897796,0.002613783,0.06275056,0.003954862,0.01412229,0.0557023,0.016662888
0.0046052034,0.004733341,0.044396203,0.79131943,0.002570579,0.06259525,0.0038470954,0.013921624,0.055435345,0.016575772
0.004552515,0.0047002747,0.044511903,0.7925159,0.002529983,0.06194437,0.0037305967,0.013792252,0.055185605,0.016537039
0.0045626825,0.0046371,0.044016026,0.79331833,0.0025174061,0.061978832,0.0036591522,0.013794461,0.055048354,0.016467763
0.0045553045,0.0046157823,0.04412307,0.79354894,0.0024919522,0.06188811,0.0036025671,0.013769369,0.054991163,0.016413476
0.004514549,0.0045695524,0.043476295,0.7953619,0.0024585414,0.061471168,0.0035347529,0.013699853,0.054666284,0.016246773
0.0044941837,0.0045261164,0.043413166,0.79656625,0.0024286218,0.060950175,0.0034476975,0.013666094,0.0543148,0.016192932
0.0044341395,0.0044692475,0.043448634,0.7978052,0.0023857981,0.0604733,0.0033637413,0.0136208115,0.053824615,0.016174056
0.0043720123,0.0043888395,0.043116737,0.79972464,0.0023412793,0.05946728,0.003272108,0.01349456,0.053828664,0.01599433
0.0042696237,0.004267768,0.043000754,0.8014211,0.0022756653,0.059192203,0.0031759494,0.013369855,0.053246014,0.015780766
0.0042392933,0.0042449124,0.042612135,0.8027481,0.0022590521,0.058876626,0.0031203832,0.01333046,0.05289138,0.015677541
0.004240015,0.004235513,0.042651143,0.8029435,0.002255743,0.059013277,0.0030610934,0.013325448,0.05267144,0.015602429
0.0042050835,0.004222658,0.042264327,0.8045924,0.0022365127,0.058095597,0.0030212775,0.013360501,0.052528717,0.015473086
0.0040940302,0.0041065314,0.042381704,0.8055538,0.002175703,0.05810441,0.0029101179,0.01319183,0.052159183,0.015323031
0.00410428,0.004098993,0.042513043,0.8055966,0.0021536676,0.057978757,0.0028619738,0.013135914,0.05220007,0.015357084
0.004008904,0.003995909,0.0421764,0.8076728,0.0021116931,0.057822857,0.002778771,0.013000813,0.05122785,0.015204271
0.0040080706,0.0040398818,0.04180905,0.80869925,0.0021243384,0.057206206,0.0027496773,0.013001121,0.051215418,0.015147079
0.0039820625,0.0039776866,0.041988883,0.8096258,0.0020799409,0.056522973,0.0026776828,0.012874106,0.05111712,0.0151542
0.0039068554,0.0039223963,0.041684225,0.8112474,0.0020524403,0.056235325,0.0025729847,0.012849169,0.05049677,0.01503286
0.0038938602,0.0039111795,0.041672766,0.8116289,0.0020452286,0.055834685,0.0025354114,0.012867782,0.050718058,0.014892069
0.003807796,0.0038610531,0.041374777,0.8137086,0.002024479,0.054857247,0.0024651247,0.012876177,0.050294902,0.014730098
0.0037764446,0.0038546466,0.040989123,0.8143811,0.0020227742,0.054608397,0.0024241451,0.012841079,0.050417867,0.014684464
0.0037367116,0.0037677577,0.04109361,0.814654,0.0019806125,0.054643862,0.002393042,0.012743387,0.050364107,0.014623409
0.0036718275,0.0037182793,0.040878862,0.81601274,0.0019613195,0.054490656,0.0023148453,0.0126417475,0.049734287,0.014575031
0.0036602204,0.003680932,0.0406776,0.81753504,0.001948462,0.054047026,0.0022494236,0.0126071125,0.049071774,0.014522156
0.0035928246,0.0036219684,0.04058015,0.81888705,0.0019117378,0.053664923,0.0021903047,0.012501231,0.048636287,0.014413716
0.0035952625,0.0035900953,0.040585566,0.8191292,0.0019000851,0.053475298,0.0021400992,0.012483471,0.048764016,0.014337559
0.0035995287,0.003544145,0.04009046,0.8212816,0.0018932384,0.052450545,0.0020997394,0.012431856,0.04842348,0.014185875
0.0035497292,0.0035165343,0.039915144,0.82104933,0.0018561207,0.052659385,0.002044192,0.012369189,0.04885015,0.014190096
0.0035443744,0.003510649,0.039956264,0.8210727,0.0018421261,0.05270062,0.001991268,0.012379687,0.04888265,0.014119189
0.0035154617,0.003457856,0.039678868,0.82203776,0.0018031228,0.05261299,0.0019528453,0.012399855,0.04847525,0.0140660005
0.0034810007,0.0034343645,0.03980156,0.82306224,0.0017792052,0.05189793,0.0019150216,0.01236474,0.04828256,0.013981107
0.003432932,0.0033986934,0.039465945,0.8249625,0.0017791472,0.05099825,0.0018673389,0.012241645,0.048000507,0.0138529185
0.003422765,0.003366664,0.039524242,0.82508296,0.0017515739,0.0511114,0.0018313265,0.012232841,0.04782747,0.013848575
0.0033549822,0.003312448,0.039235994,0.8266906,0.0017295093,0.050563056,0.0017891091,0.012148316,0.047430392,0.013745871
0.0033383514,0.003316663,0.03925022,0.82716346,0.0017133323,0.05024611,0.0017549506,0.012139859,0.04728752,0.013789306
0.0033521038,0.0033462846,0.038878735,0.82763904,0.0017305211,0.04991188,0.0017390681,0.01218609,0.047566153,0.013650008
0.0032887931,0.0032478592,0.0386798,0.8292351,0.0016859926,0.049727015,0.0016575942,0.012114402,0.046767347,0.01359588
0.0032873508,0.0032073932,0.03852551,0.8296313,0.0016797703,0.04975359,0.0016472283,0.01206296,0.04671745,0.013487388
0.0032691245,0.0032226678,0.03847983,0.83049554,0.0016786201,0.049307466,0.0016462224,0.01208003,0.046435226,0.013385694
0.0032278018,0.0032167528,0.0384027,0.8315771,0.0016665832,0.04875858,0.001599974,0.012083703,0.046153348,0.013313608
0.0032108135,0.0032181384,0.038401753,0.8321027,0.0016446455,0.048489124,0.0015452395,0.012049559,0.046010446,0.013326844
0.0031628124,0.0031631861,0.038245212,0.833242,0.0016399081,0.048350316,0.001509353,0.011947502,0.04557087,0.013169031
0.0031409054,0.0030996623,0.038399618,0.83337957,0.0016144203,0.048197396,0.0014644432,0.01185236,0.045730587,0.013120946
0.0031160866,0.0030591174,0.038074724,0.83419746,0.0016097935,0.047997307,0.0014190902,0.011801469,0.045652315,0.013072199
0.0030697517,0.0030106287,0.03792075,0.83550155,0.0015901498,0.04742638,0.0013899617,0.011741606,0.045304473,0.013045426
0.0030477168,0.0030038785,0.037927676,0.83554405,0.001569232,0.04724447,0.0013639173,0.011747001,0.04550118,0.01305092
0.0030456425,0.0029869173,0.03801806,0.8354745,0.0015563082,0.047232013,0.0013544234,0.011731875,0.045614775,0.012985715
0.0029954736,0.0029403917,0.037636887,0.83733344,0.0015375573,0.04665377,0.0013201477,0.0116219465,0.04507337,0.012886709
0.0029613045,0.0029208541,0.03712509,0.8394795,0.001549949,0.04569732,0.0012922805,0.011604671,0.044639047,0.012730414
0.0029367055,0.002893411,0.037001025,0.83922386,0.0015484474,0.04628273,0.0012705957,0.011693344,0.044488568,0.012661245
0.0029283003,0.0028708056,0.036827974,0.8397173,0.0015401158,0.04618249,0.0012439399,0.011671989,0.044358157,0.012659234
0.0029446897,0.002888891,0.0372149,0.8387177,0.0015288517,0.046532337,0.0012424951,0.011638117,0.044563927,0.012727973
0.0029073402,0.0028488163,0.036849447,0.8410448,0.001524853,0.04539564,0.0012223469,0.011556131,0.044035967,0.012614637
0.0028691392,0.0028273263,0.036798377,0.84152544,0.001517685,0.045222484,0.0011937686,0.011479095,0.043970548,0.012595953
0.0028451183,0.002817314,0.03641865,0.84296566,0.001502569,0.044805873,0.001178207,0.011419351,0.043510266,0.012536516
0.0028351306,0.0027845304,0.036781933,0.84295785,0.0014953199,0.044644363,0.0011525467,0.0113686975,0.04353299,0.012446897
0.0027972674,0.0027412332,0.036757283,0.84336096,0.0014817708,0.044770602,0.001144419,0.011324801,0.04329317,0.012328743
0.0027567632,0.0027232703,0.036523227,0.8444266,0.0014828079,0.044406097,0.001112688,0.011315391,0.042976573,0.012276685
0.0027281065,0.0026876654,0.036378033,0.84503716,0.001466378,0.044291165,0.001104503,0.011285139,0.0428884,0.012132859
0.0027146724,0.0026854328,0.03628423,0.84523416,0.0014557692,0.04412286,0.0010757644,0.011263912,0.04308059,0.012083151
0.002718717,0.0026789198,0.036258694,0.845822,0.0014545714,0.043844324,0.0010655763,0.011254478,0.042823065,0.012079605
0.0027377119,0.0027021621,0.036406405,0.84591097,0.0014544332,0.04373811,0.0010574805,0.011272065,0.04258932,0.01213091
0.0026990504,0.0026523888,0.03621579,0.8470867,0.0014405912,0.04350581,0.0010327467,0.011259615,0.042083018,0.012023798
0.0026964196,0.0026232847,0.03613631,0.8465482,0.0014299558,0.04379339,0.0010212173,0.011297236,0.04249669,0.011957135
0.0026821455,0.0025989965,0.035809647,0.84770817,0.0014229743,0.04312663,0.0010078249,0.011240631,0.042493455,0.011909939
0.002647232,0.002549667,0.03579634,0.84855133,0.0014054799,0.042842988,0.0009712228,0.011200682,0.042225137,0.011809039
0.0026552344,0.0025785011,0.035389513,0.84848857,0.0014254082,0.043006565,0.0009630707,0.011229881,0.042390894,0.011871516
0.0026355798,0.0025264733,0.035201464,0.85044664,0.0014106384,0.042113725,0.0009439349,0.011117787,0.041758727,0.011844937
0.0026512789,0.0025397865,0.035377856,0.84973335,0.0014017624,0.04216578,0.0009496137,0.011212612,0.042178407,0.01178983
0.002616307,0.0024876667,0.035412658,0.8502672,0.001383736,0.04195402,0.0009284362,0.01114914,0.042103805,0.011696924
0.0026042303,0.0024800783,0.03524459,0.8504239,0.0013767584,0.04194776,0.00090940093,0.011128039,0.042208157,0.011677188
0.002561722,0.0024584127,0.035392944,0.8515737,0.0013609941,0.041760407,0.00088315096,0.0111368755,0.041234985,0.01163699
0.0025771435,0.0024767006,0.035439435,0.85161465,0.0013717709,0.041446332,0.00087807816,0.011138262,0.04137128,0.011686251
0.0025314097,0.0024422726,0.035099275,0.85214895,0.0013635642,0.041795608,0.00085910014,0.011059534,0.041096725,0.011603492
0.0025277769,0.0024089017,0.035157893,0.85256004,0.0013553892,0.041940823,0.00083278795,0.011033242,0.040697917,0.01148495
0.0025127074,0.0024129557,0.03521164,0.8527346,0.0013525916,0.041650366,0.0008250406,0.011000986,0.04082802,0.011471501
0.0024848653,0.0023858175,0.03531319,0.8528863,0.0013474744,0.041469313,0.00080835796,0.010939123,0.040956773,0.011409396
0.0024581628,0.0023509774,0.035323475,0.8537566,0.001341487,0.040827487,0.0007950761,0.01088238,0.040877584,0.011386975
0.0024817795,0.0023409957,0.03511047,0.8542815,0.0013595495,0.040385578,0.00080498215,0.010859235,0.04093345,0.011442419
0.0024469101,0.0023298142,0.03462056,0.8558861,0.0013494728,0.03986902,0.0007932456,0.010838129,0.040482603,0.0113843465
